"","Gene","SYMBOL","ENTREZID","iNKTD2_D131","iNKTD1","iNKTD2"
"2195","ENSG00000100147","CCDC134","79879",9.007159,8.111925,10.733881
"2196","ENSG00000100150","DEPDC5","9681",9.456143,9.176304,8.28413
"2197","ENSG00000100151","PICK1","9463",6.653988,3.532819,8.624527
"2198","ENSG00000100154","TTC28","23331",1.527431,0.120639,0.215014
"2200","ENSG00000100162","CENPM","79019",35.86717,91.180519,45.244453
"2201","ENSG00000100167","SEPTIN3","55964",0.779124,0.985287,1.331248
"2205","ENSG00000100196","KDELR3","11015",4.186715,0.482659,1.292914
"2207","ENSG00000100201","DDX17","10521",453.492697,232.830087,364.109968
"2208","ENSG00000100206","DMC1","11144",1.766769,10.617808,1.812965
"2210","ENSG00000100209","HSCB","150274",10.570228,14.317669,13.148291
"2211","ENSG00000100211","CBY1","25776",23.694177,7.12232,12.295042
"2212","ENSG00000100216","TOMM22","56993",23.071212,47.535912,44.920155
"2213","ENSG00000100218","RSPH14","27156",0.363046,0.098112,0
"2214","ENSG00000100219","XBP1","7494",317.787614,200.274938,417.299382
"2215","ENSG00000100220","RTCB","51493",39.479116,64.073541,44.549746
"2216","ENSG00000100221","JOSD1","9929",143.51617,54.42128,66.081242
"2217","ENSG00000100225","FBXO7","25793",83.865725,104.9501,93.351143
"2218","ENSG00000100226","GTPBP1","9567",58.625677,26.455031,37.45457
"2219","ENSG00000100227","POLDIP3","84271",43.435173,49.584035,52.253769
"2220","ENSG00000100228","RAB36","9609",1.011104,0.18521,0.095051
"2222","ENSG00000100239","PPP6R2","9701",88.711013,45.451119,62.902874
"2223","ENSG00000100241","SBF1","6305",124.558759,89.845969,101.842538
"2224","ENSG00000100242","SUN2","25777",611.865817,392.195741,579.37964
"2225","ENSG00000100243","CYB5R3","1727",51.150869,70.42848,76.900948
"2226","ENSG00000100246","DNAL4","10126",10.625196,6.506781,13.314918
"2228","ENSG00000100253","MIOX","55586",0.466546,0.506553,0.311463
"2229","ENSG00000100258","LMF2","91289",120.668284,69.789055,113.010905
"2230","ENSG00000100263","RHBDD3","25807",33.082436,27.620658,29.811906
"2231","ENSG00000100266","PACSIN2","11252",32.756258,37.689587,24.335394
"2232","ENSG00000100271","TTLL1","25809",12.575962,5.002661,3.8164
"2233","ENSG00000100276","RASL10A","10633",0.607016,0,0.447001
"2234","ENSG00000100280","AP1B1","162",24.112962,56.55911,44.87832
"2235","ENSG00000100281","HMGXB4","10042",16.181752,22.323951,19.637833
"2236","ENSG00000100284","TOM1","10043",49.452295,21.470144,32.33043
"2237","ENSG00000100285","NEFH","4744",1.20787,5.061332,2.464145
"2238","ENSG00000100288","CHKB","1120",192.045038,83.462213,143.633891
"2239","ENSG00000100290","BIK","638",2.994437,2.770288,2.931413
"2240","ENSG00000100292","HMOX1","3162",8.513177,30.157239,12.505521
"2241","ENSG00000100294","MCAT","27349",4.407308,8.51068,5.902067
"2242","ENSG00000100296","THOC5","8563",20.376534,26.586866,19.125616
"2243","ENSG00000100297","MCM5","4174",18.621015,172.689525,78.107959
"2244","ENSG00000100298","APOBEC3H","164668",247.051459,156.265801,158.485866
"2245","ENSG00000100299","ARSA","410",91.721142,25.910517,80.810051
"2246","ENSG00000100300","TSPO","706",126.312866,139.336478,167.877055
"2247","ENSG00000100302","RASD2","23551",2.084916,0,1.420062
"2248","ENSG00000100304","TTLL12","23170",17.534814,19.051031,16.222021
"2249","ENSG00000100307","CBX7","23492",113.880323,12.300816,30.389473
"2250","ENSG00000100311","PDGFB","5155",2.891922,0,1.021687
"2252","ENSG00000100314","CABP7","164633",0.154357,0.101335,0.248746
"2253","ENSG00000100316","RPL3","6122",1994.880243,1424.235237,1491.78603
"2254","ENSG00000100319","ZMAT5","55954",27.334794,30.149881,35.179471
"2256","ENSG00000100321","SYNGR1","9145",6.480808,0.827007,1.226522
"2257","ENSG00000100324","TAB1","10454",28.721447,18.708848,25.253508
"2258","ENSG00000100325","ASCC2","84164",50.613339,46.796228,64.576756
"2259","ENSG00000100330","MTMR3","8897",40.339513,18.999756,26.884912
"2260","ENSG00000100335","MIEF1","54471",26.589387,22.461829,21.680287
"2261","ENSG00000100336","APOL4","80832",9.321084,6.835325,8.440393
"2263","ENSG00000100342","APOL1","8542",54.805053,47.916673,58.433562
"2264","ENSG00000100344","PNPLA3","80339",0.473272,0,0.026645
"2265","ENSG00000100345","MYH9","4627",380.346947,366.836333,407.182298
"2266","ENSG00000100346","CACNA1I","8911",20.210657,0.647147,5.321365
"2267","ENSG00000100347","SAMM50","25813",32.207008,43.337099,40.925268
"2268","ENSG00000100348","TXN2","25828",47.500812,80.735261,59.623619
"2269","ENSG00000100350","FOXRED2","80020",3.435958,1.914739,3.206501
"2270","ENSG00000100351","GRAP2","9402",103.201143,121.475243,176.079331
"2271","ENSG00000100353","EIF3D","8664",156.302756,165.969541,153.475825
"2272","ENSG00000100354","TNRC6B","23112",35.507663,12.119623,18.544958
"2273","ENSG00000100359","SGSM3","27352",143.060811,41.919,105.134649
"2274","ENSG00000100360","IFT27","11020",31.504267,19.853879,29.274946
"2276","ENSG00000100364","KIAA0930","23313",19.536404,11.274474,20.262011
"2278","ENSG00000100368","CSF2RB","1439",15.168929,4.114412,26.930238
"2279","ENSG00000100372","SLC25A17","10478",20.07696,17.420625,18.689522
"2281","ENSG00000100376","FAM118A","55007",56.061468,39.935283,18.290725
"2282","ENSG00000100379","KCTD17","79734",44.899423,20.841207,33.456753
"2283","ENSG00000100380","ST13","6767",136.769636,126.160061,121.695865
"2284","ENSG00000100385","IL2RB","3560",185.896456,204.612379,200.906381
"2285","ENSG00000100387","RBX1","9978",50.406872,95.637363,73.353885
"2286","ENSG00000100393","EP300","2033",59.530283,31.289084,52.116296
"2287","ENSG00000100395","L3MBTL2","83746",19.540342,23.821472,24.487919
"2288","ENSG00000100399","CHADL","150356",0.280218,0,0.068211
"2289","ENSG00000100401","RANGAP1","5905",65.042856,69.212196,45.938281
"2290","ENSG00000100403","ZC3H7B","23264",30.605697,29.794125,31.191874
"2291","ENSG00000100410","PHF5A","84844",34.444289,76.079794,48.548036
"2292","ENSG00000100412","ACO2","50",46.874027,56.412486,59.152415
"2293","ENSG00000100413","POLR3H","171568",12.614712,12.11506,9.370946
"2294","ENSG00000100416","TRMU","55687",74.82723,46.355187,41.463239
"2295","ENSG00000100417","PMM1","5372",32.717097,38.739024,40.280175
"2296","ENSG00000100418","DESI1","27351",23.013929,55.161197,34.877845
"2297","ENSG00000100422","CERK","64781",142.975958,71.220952,93.469666
"2298","ENSG00000100425","BRD1","23774",60.936787,24.837453,33.436388
"2299","ENSG00000100426","ZBED4","9889",19.913338,15.003729,14.409447
"2300","ENSG00000100427","MLC1","23209",0.027696,0.979228,0.819095
"2301","ENSG00000100429","HDAC10","83933",178.397097,24.346246,54.848795
"2303","ENSG00000100439","ABHD4","63874",33.656557,22.517978,23.143935
"2304","ENSG00000100441","KHNYN","23351",109.409031,54.180017,75.202792
"2305","ENSG00000100442","FKBP3","2287",61.41665,77.009182,72.146234
"2306","ENSG00000100445","SDR39U1","56948",71.729782,39.530052,51.130055
"2308","ENSG00000100450","GZMH","2999",103.430209,314.946277,172.990754
"2309","ENSG00000100453","GZMB","3002",290.160358,717.719803,519.436418
"2310","ENSG00000100461","RBM23","55147",69.507033,85.806601,95.785599
"2311","ENSG00000100462","PRMT5","10419",36.241731,37.740269,17.930156
"2312","ENSG00000100473","COCH","1690",3.436378,1.405238,0.234732
"2313","ENSG00000100478","AP4S1","11154",7.764263,4.513509,6.135242
"2314","ENSG00000100479","POLE2","5427",6.229912,24.320757,13.409889
"2315","ENSG00000100483","VCPKMT","79609",11.484203,8.50992,12.897973
"2316","ENSG00000100485","SOS2","6655",36.902448,14.885637,20.422068
"2317","ENSG00000100490","CDKL1","8814",5.916374,4.484856,9.678398
"2318","ENSG00000100503","NIN","51199",82.172527,54.880049,64.577799
"2319","ENSG00000100504","PYGL","5836",1.063098,0.236162,0.055673
"2320","ENSG00000100505","TRIM9","114088",1.546048,0.281906,0.087073
"2321","ENSG00000100519","PSMC6","5706",82.897879,87.094261,75.822596
"2322","ENSG00000100522","GNPNAT1","64841",5.672193,10.75902,9.49522
"2323","ENSG00000100523","DDHD1","80821",50.349477,25.564467,23.909944
"2324","ENSG00000100526","CDKN3","1033",31.373575,102.390536,34.845212
"2325","ENSG00000100528","CNIH1","10175",61.176382,65.927206,68.032651
"2326","ENSG00000100532","CGRRF1","10668",15.763176,10.443728,15.550183
"2327","ENSG00000100554","ATP6V1D","51382",39.2407,41.295324,47.256656
"2330","ENSG00000100564","PIGH","5283",36.654488,18.773114,28.447132
"2332","ENSG00000100567","PSMA3","5684",109.772362,201.97566,148.439554
"2333","ENSG00000100568","VTI1B","10490",47.921038,58.754376,51.761798
"2334","ENSG00000100575","TIMM9","26520",11.485639,24.863769,18.196963
"2335","ENSG00000100577","GSTZ1","2954",7.612336,13.423002,6.911094
"2336","ENSG00000100578","KIAA0586","9786",17.654968,16.020866,17.932584
"2337","ENSG00000100580","TMED8","283578",9.320743,9.139378,8.141336
"2338","ENSG00000100583","SAMD15","161394",0.241507,0.087915,0.526905
"2339","ENSG00000100591","AHSA1","10598",71.788164,143.493829,104.869913
"2340","ENSG00000100592","DAAM1","23002",11.432716,9.756806,10.219712
"2341","ENSG00000100593","ISM2","145501",0.233024,0,0.103686
"2342","ENSG00000100596","SPTLC2","9517",22.461334,26.551368,26.628432
"2343","ENSG00000100599","RIN3","79890",44.350035,42.278456,50.956152
"2344","ENSG00000100600","LGMN","5641",4.795715,0.930704,0.721054
"2345","ENSG00000100601","ALKBH1","8846",7.966884,10.284754,11.326661
"2346","ENSG00000100603","SNW1","22938",78.482291,93.933472,79.511202
"2348","ENSG00000100605","ITPK1","3705",43.472973,70.070269,50.41883
"2349","ENSG00000100612","DHRS7","51635",82.936214,98.699504,131.711476
"2350","ENSG00000100614","PPM1A","5494",64.100805,57.474547,56.261312
"2351","ENSG00000100625","SIX4","51804",2.784302,1.610525,0.630098
"2352","ENSG00000100626","GALNT16","57452",0.334338,0.074403,0.062401
"2353","ENSG00000100628","ASB2","51676",209.015049,86.055497,36.856924
"2354","ENSG00000100629","CEP128","145508",6.152044,5.593319,5.026557
"2355","ENSG00000100632","ERH","2079",80.529959,188.590059,121.086014
"2356","ENSG00000100644","HIF1A","3091",142.540919,96.406061,91.804586
"2357","ENSG00000100647","SUSD6","9766",57.476927,32.993487,59.3015
"2358","ENSG00000100650","SRSF5","6430",685.46694,327.96638,527.47087
"2360","ENSG00000100664","EIF5","1983",142.417638,169.092736,151.859725
"2363","ENSG00000100697","DICER1","23405",28.804261,17.711211,20.056524
"2364","ENSG00000100711","ZFYVE21","79038",19.318362,16.355086,19.48083
"2365","ENSG00000100714","MTHFD1","4522",31.768728,86.574401,50.638169
"2367","ENSG00000100722","ZC3H14","79882",32.710446,23.244455,24.644847
"2368","ENSG00000100726","TELO2","9894",65.720022,26.595511,27.330742
"2369","ENSG00000100731","PCNX1","22990",60.166988,33.745503,43.563925
"2371","ENSG00000100744","GSKIP","51527",18.250779,28.825754,21.932371
"2372","ENSG00000100749","VRK1","7443",27.303156,82.023721,39.061993
"2373","ENSG00000100764","PSMC1","5700",142.768619,257.419158,178.717872
"2374","ENSG00000100767","PAPLN","89932",3.596382,0.619055,0.559547
"2375","ENSG00000100784","RPS6KA5","9252",47.659448,48.587215,69.877458
"2376","ENSG00000100796","PPP4R3A","55671",90.883283,92.683449,113.833798
"2377","ENSG00000100802","C14orf93","60686",15.532663,7.161158,9.741548
"2378","ENSG00000100804","PSMB5","5693",41.245165,65.458653,36.309038
"2379","ENSG00000100811","YY1","7528",80.084872,84.710805,77.570599
"2380","ENSG00000100813","ACIN1","22985",271.410684,123.292141,195.721631
"2381","ENSG00000100814","CCNB1IP1","57820",36.373842,28.177767,25.404625
"2382","ENSG00000100815","TRIP11","9321",14.253212,11.39573,13.60539
"2383","ENSG00000100823","APEX1","328",87.675526,117.140095,101.178731
"2384","ENSG00000100836","PABPN1","8106",175.111692,164.860031,161.930304
"2386","ENSG00000100852","ARHGAP5","394",23.254682,8.678356,8.250314
"2387","ENSG00000100865","CINP","51550",15.88162,34.860142,34.311673
"2388","ENSG00000100867","DHRS2","10202",0.514037,0,0.047802
"2389","ENSG00000100883","SRP54","6729",65.644768,60.210581,64.249495
"2391","ENSG00000100888","CHD8","57680",41.965955,37.373549,47.839634
"2392","ENSG00000100889","PCK2","5106",25.13837,31.581936,28.061842
"2394","ENSG00000100897","DCAF11","80344",72.212182,104.821851,102.139572
"2395","ENSG00000100902","PSMA6","5687",167.216497,251.411563,179.450721
"2396","ENSG00000100906","NFKBIA","4792",99.024899,78.531922,182.673833
"2397","ENSG00000100908","EMC9","51016",34.391569,35.692206,19.976992
"2398","ENSG00000100911","PSME2","5721",225.983004,523.055761,428.259984
"2399","ENSG00000100916","BRMS1L","84312",4.370689,3.803764,6.275903
"2400","ENSG00000100918","REC8","9985",39.575656,28.335794,33.185464
"2401","ENSG00000100926","TM9SF1","10548",27.384705,32.426535,39.617387
"2402","ENSG00000100934","SEC23A","10484",41.26155,34.713858,35.311112
"2403","ENSG00000100938","GMPR2","51292",77.865697,68.655842,63.585784
"2404","ENSG00000100941","PNN","5411",143.505193,48.166322,94.578231
"2405","ENSG00000100949","RABGGTA","5875",29.247289,23.426776,36.277242
"2407","ENSG00000100979","PLTP","5360",5.905782,0.159363,0.343411
"2408","ENSG00000100982","PCIF1","63935",28.795543,37.517956,47.378562
"2409","ENSG00000100983","GSS","2937",43.08333,52.769792,43.887126
"2410","ENSG00000100985","MMP9","4318",2.101248,0,0.620555
"2412","ENSG00000100991","TRPC4AP","26133",88.517107,56.782161,63.753492
"2413","ENSG00000100994","PYGB","5834",35.948114,21.202111,33.811028
"2414","ENSG00000100997","ABHD12","26090",24.481249,27.223185,28.826439
"2415","ENSG00000101000","PROCR","10544",20.244124,1.761802,3.939281
"2416","ENSG00000101003","GINS1","9837",6.799156,23.611825,10.083435
"2417","ENSG00000101004","NINL","22981",4.45078,2.151287,1.123509
"2418","ENSG00000101017","CD40","958",6.026771,0.31007,0.21482
"2419","ENSG00000101019","UQCC1","55245",30.697401,20.158179,28.813627
"2420","ENSG00000101040","ZMYND8","23613",27.272915,13.518968,19.686653
"2421","ENSG00000101049","SGK2","10110",1.322882,0,0.145804
"2422","ENSG00000101052","IFT52","51098",19.670266,19.689261,15.411735
"2423","ENSG00000101057","MYBL2","4605",12.288248,94.633587,34.86391
"2426","ENSG00000101079","NDRG3","57446",38.679526,31.738264,35.674222
"2427","ENSG00000101082","SLA2","84174",69.219343,94.505966,105.611606
"2428","ENSG00000101084","RAB5IF","55969",97.87948,162.233609,109.882094
"2429","ENSG00000101096","NFATC2","4773",45.718239,42.120645,62.032388
"2431","ENSG00000101104","PABPC1L","80336",72.096609,18.374559,36.193536
"2432","ENSG00000101109","STK4","6789",149.420285,108.949254,149.268245
"2433","ENSG00000101115","SALL4","57167",10.999369,1.299125,0.822504
"2434","ENSG00000101126","ADNP","23394",37.827908,31.109238,36.173878
"2435","ENSG00000101132","PFDN4","5203",53.578263,68.304386,53.779178
"2436","ENSG00000101134","DOK5","55816",0,0.169629,0.477704
"2437","ENSG00000101138","CSTF1","1477",42.749913,49.094368,43.078099
"2438","ENSG00000101144","BMP7","655",2.115531,0.232591,0.722927
"2439","ENSG00000101146","RAE1","8480",24.57052,32.545807,26.302438
"2440","ENSG00000101150","TPD52L2","7165",68.292679,52.923519,57.308172
"2441","ENSG00000101152","DNAJC5","80331",48.43579,50.854366,50.13709
"2442","ENSG00000101158","NELFCD","51497",68.917836,86.712134,62.69894
"2443","ENSG00000101160","CTSZ","1522",84.651635,56.853592,74.660604
"2444","ENSG00000101161","PRPF6","24148",58.488497,39.404774,49.643225
"2445","ENSG00000101162","TUBB1","81027",0.028599,0.015653,0.041916
"2446","ENSG00000101166","PRELID3B","51012",51.445586,60.17971,48.275113
"2448","ENSG00000101181","MTG2","26164",45.33375,24.316051,35.16594
"2449","ENSG00000101182","PSMA7","5688",245.707602,386.900692,272.561054
"2450","ENSG00000101187","SLCO4A1","28231",17.932193,28.986874,17.804571
"2451","ENSG00000101188","NTSR1","4923",0.068879,0.065418,0.151257
"2452","ENSG00000101189","MRGBP","55257",23.859579,16.994944,17.026842
"2453","ENSG00000101190","TCFL5","10732",11.201562,3.045518,5.498377
"2454","ENSG00000101191","DIDO1","11083",59.691529,38.277845,58.880508
"2455","ENSG00000101193","GID8","54994",32.637967,23.486621,25.707149
"2456","ENSG00000101194","SLC17A9","63910",17.362993,6.636242,5.978209
"2459","ENSG00000101199","ARFGAP1","55738",86.260511,33.261555,54.451698
"2463","ENSG00000101210","EEF1A2","1917",14.035423,2.04654,0.981751
"2464","ENSG00000101213","PTK6","5753",1.131187,0.502154,1.071292
"2465","ENSG00000101216","GMEB2","26205",16.004694,13.186876,14.968757
"2466","ENSG00000101220","ADISSP","54976",19.703954,18.679098,14.5922
"2468","ENSG00000101224","CDC25B","994",76.008091,243.683122,240.483059
"2470","ENSG00000101236","RNF24","11237",21.814097,9.994727,12.308677
"2471","ENSG00000101246","ARFRP1","10139",47.976366,36.998711,38.925239
"2472","ENSG00000101247","NDUFAF5","79133",23.378975,16.286246,18.769383
"2474","ENSG00000101255","TRIB3","57761",13.348042,16.448844,20.115187
"2475","ENSG00000101265","RASSF2","9770",43.455239,61.03375,70.971409
"2476","ENSG00000101266","CSNK2A1","1457",62.108697,77.399482,67.534778
"2478","ENSG00000101278","RPS10P5","93144",1.444981,0,0.746604
"2479","ENSG00000101280","ANGPT4","51378",0,0.034418,0.015359
"2481","ENSG00000101290","CDS2","8760",33.101211,43.387821,37.798407
"2483","ENSG00000101294","HM13","81502",162.31769,107.668432,142.266054
"2484","ENSG00000101298","SNPH","9751",6.432047,0.943701,1.611259
"2485","ENSG00000101306","MYLK2","85366",0,0.708364,0.149407
"2486","ENSG00000101307","SIRPB1","10326",2.048662,1.241047,1.068464
"2487","ENSG00000101310","SEC23B","10483",43.684484,51.299777,57.312265
"2488","ENSG00000101311","FERMT1","55612",0.93114,0.01706,0
"2493","ENSG00000101335","MYL9","10398",0.796085,0.546981,0.052957
"2495","ENSG00000101337","TM9SF4","9777",29.406509,23.981258,33.065555
"2496","ENSG00000101342","TLDC2","140711",0.235792,0.170342,0.456371
"2497","ENSG00000101343","CRNKL1","51340",20.94837,26.423651,20.778676
"2498","ENSG00000101346","POFUT1","23509",13.740309,15.940961,14.833302
"2499","ENSG00000101347","SAMHD1","25939",84.98092,143.488045,209.291647
"2501","ENSG00000101350","KIF3B","9371",16.37138,22.338672,16.101748
"2502","ENSG00000101353","MROH8","140699",2.192553,0.482969,1.580413
"2503","ENSG00000101361","NOP56","10528",149.363995,171.745716,155.746771
"2504","ENSG00000101363","MANBAL","63905",19.345819,10.594661,15.034447
"2505","ENSG00000101365","IDH3B","3420",71.375121,76.911826,80.728635
"2506","ENSG00000101367","MAPRE1","22919",72.065067,118.684293,108.787216
"2507","ENSG00000101384","JAG1","182",11.40799,0.161087,0.083595
"2508","ENSG00000101391","CDK5RAP1","51654",39.052623,25.66469,27.623695
"2509","ENSG00000101400","SNTA1","6640",17.831016,6.955431,14.394485
"2510","ENSG00000101405","OXT","5020",0,0.198352,0.799261
"2511","ENSG00000101407","TTI1","9675",10.871897,13.478078,13.984128
"2512","ENSG00000101412","E2F1","1869",14.184428,51.066545,27.207452
