"","Gene","SYMBOL","ENTREZID","DysiNKTD1_KKU213C","DysiNKTD2_KKU213C","DysiNKTD2_SSP25","iNKTD1","iNKTD2"
"4275","ENSG00000114455","HHLA2","11148",2.572288,1.583215,1.003362,5.471521,0.821498
"4276","ENSG00000114473","IQCG","84223",4.184234,7.845744,6.567822,4.915918,5.140665
"4277","ENSG00000114480","GBE1","2632",4.369825,7.190587,2.334119,10.405351,11.614561
"4279","ENSG00000114491","UMPS","7372",8.205405,7.862755,11.641624,23.025935,14.085048
"4280","ENSG00000114503","NCBP2","22916",52.462347,57.837772,58.632487,54.042891,56.386245
"4281","ENSG00000114520","SNX4","8723",15.231799,16.066077,21.899855,34.284548,25.012337
"4282","ENSG00000114529","C3orf52","79669",0.085425,0,0.55748,0.702871,0.309645
"4283","ENSG00000114541","FRMD4B","23150",44.378212,24.141022,45.812723,35.644434,23.428134
"4284","ENSG00000114544","SLC41A3","54946",21.55928,20.565685,22.492142,17.764271,24.261761
"4286","ENSG00000114554","PLXNA1","5361",5.737441,5.917427,9.147668,2.071709,9.246523
"4287","ENSG00000114573","ATP6V1A","523",21.413486,20.535755,17.646417,24.373898,18.061227
"4288","ENSG00000114626","ABTB1","80325",144.080294,125.791089,141.595234,29.606629,67.098492
"4289","ENSG00000114631","PODXL2","50512",1.25231,0.236255,13.158922,0.841189,0.492837
"4290","ENSG00000114638","UPK1B","7348",0.606291,0.226117,1.064266,0.615567,0.302315
"4291","ENSG00000114646","CSPG5","10675",4.027334,1.81294,5.772069,0.139617,0.222856
"4292","ENSG00000114648","KLHL18","23276",14.04125,7.763942,12.985648,14.021114,11.477963
"4293","ENSG00000114650","SCAP","22937",49.752983,56.084218,45.314394,28.299573,45.854419
"4294","ENSG00000114654","EFCC1","79825",0,0.044533,0.061046,0.062495,0
"4295","ENSG00000114656","CFAP92","57501",1.019759,0.478286,0.9535,0.149182,0.140974
"4296","ENSG00000114670","NEK11","79858",1.454395,1.57347,1.537482,0.150835,0.349537
"4297","ENSG00000114686","MRPL3","11222",36.87179,45.916946,39.889246,66.744873,68.297828
"4299","ENSG00000114735","HEMK1","51409",43.242049,29.451135,62.44236,14.797318,25.943852
"4300","ENSG00000114737","CISH","1154",38.692198,53.423207,73.870762,128.196024,296.684515
"4301","ENSG00000114738","MAPKAPK3","7867",53.702242,71.165114,63.022223,126.857485,135.109988
"4302","ENSG00000114739","ACVR2B","93",6.124914,2.852582,6.280807,1.719173,1.868895
"4303","ENSG00000114742","WDR48","57599",33.041479,39.301822,48.515114,19.928819,29.547287
"4304","ENSG00000114744","COMMD2","51122",21.06271,29.950423,21.195038,28.581065,30.656992
"4305","ENSG00000114745","GORASP1","64689",66.115988,61.801999,64.872884,10.045884,36.792649
"4306","ENSG00000114757","PEX5L","51555",0.32066,0.054949,0.050239,0.042842,0.098314
"4307","ENSG00000114767","RRP9","9136",8.159492,9.034394,7.527272,16.086427,11.827831
"4308","ENSG00000114770","ABCC5","10057",25.793555,26.651647,17.170347,10.536427,15.827898
"4309","ENSG00000114771","AADAC","13",0.062264,0.164636,1.240764,0,0
"4310","ENSG00000114779","ABHD14B","84836",93.73621,89.979885,73.314375,38.275384,52.054766
"4311","ENSG00000114784","EIF1B","10289",50.316067,63.907094,61.366525,62.042708,55.818175
"4312","ENSG00000114786","ABHD14A-ACY1","100526760",3.764164,0.266589,1.240466,2.717996,4.707312
"4314","ENSG00000114796","KLHL24","54800",50.97045,42.975711,90.467951,11.555626,21.594891
"4315","ENSG00000114805","PLCH1","23007",0.014707,0.012923,0.075595,0.301111,0.236261
"4316","ENSG00000114812","VIPR1","7433",4.777763,7.562093,4.470657,0.811754,1.8077
"4317","ENSG00000114841","DNAH1","25981",30.487087,28.059866,25.034833,6.145316,18.098131
"4318","ENSG00000114850","SSR3","6747",98.147398,127.752765,97.903185,156.124726,148.538165
"4319","ENSG00000114853","ZBTB47","92999",1.420708,1.055333,4.038428,0.374877,1.40613
"4320","ENSG00000114854","TNNC1","7134",4.843748,2.828116,6.147689,0.666457,0.585427
"4321","ENSG00000114857","NKTR","4820",199.912087,159.583583,200.505994,34.769108,82.515158
"4322","ENSG00000114859","CLCN2","1181",5.618916,4.273934,6.173502,1.740906,2.878487
"4323","ENSG00000114861","FOXP1","27086",32.876792,27.95703,19.038438,13.81745,17.534049
"4324","ENSG00000114867","EIF4G1","1981",80.592634,101.415213,82.333751,132.132677,130.572265
"4325","ENSG00000114902","SPCS1","28972",103.664551,123.326847,89.012978,156.225574,150.114613
"4326","ENSG00000114904","NEK4","6787",6.88786,10.694526,7.945246,12.203165,10.802517
"4327","ENSG00000114923","SLC4A3","6508",0.202589,0,0.805502,0,0.01845
"4328","ENSG00000114933","INO80D","54891",9.24081,10.698712,9.890004,5.220936,6.865824
"4329","ENSG00000114942","EEF1B2","1933",348.823929,326.687397,407.500824,477.523652,391.438087
"4330","ENSG00000114948","ADAM23","8745",0.035123,0.574665,5.187468,0.041273,0.543645
"4331","ENSG00000114956","DGUOK","1716",87.239846,82.336232,76.783455,86.936978,87.320068
"4332","ENSG00000114978","MOB1A","55233",86.259742,94.6982,107.974909,127.391534,120.589496
"4333","ENSG00000114982","KANSL3","55683",85.639705,69.303967,81.918502,54.605164,44.393423
"4334","ENSG00000114988","LMAN2L","81562",11.948884,9.127489,9.383376,7.063436,11.474538
"4335","ENSG00000114993","RTKN","6242",3.116708,2.479347,2.660828,0.816092,2.604463
"4336","ENSG00000114999","TTL","150465",21.575605,19.468626,25.508134,18.041076,19.627053
"4337","ENSG00000115008","IL1A","3552",4.620886,2.970064,0.638131,0.461727,0.327355
"4338","ENSG00000115009","CCL20","6364",7.882888,6.924741,39.909805,0.360035,6.52377
"4339","ENSG00000115020","PIKFYVE","200576",33.091251,32.409965,29.533145,15.900839,25.968845
"4341","ENSG00000115042","FAHD2A","51011",28.350979,30.215814,36.724647,18.931485,22.920122
"4342","ENSG00000115053","NCL","4691",300.055854,329.41848,301.800843,471.292034,378.838385
"4343","ENSG00000115073","ACTR1B","10120",90.129625,72.52872,105.819458,52.598119,65.879759
"4344","ENSG00000115084","SLC35F5","80255",26.431351,21.397633,35.813512,16.956501,21.900925
"4345","ENSG00000115085","ZAP70","7535",423.172692,331.033668,430.428143,196.262551,288.992258
"4346","ENSG00000115091","ACTR3","10096",119.569147,172.444234,138.248627,392.072366,299.797182
"4347","ENSG00000115107","STEAP3","55240",0.220254,0.113692,0.647358,0.249477,0
"4348","ENSG00000115109","EPB41L5","57669",1.220456,0.665177,2.819096,1.141534,0.89051
"4349","ENSG00000115112","TFCP2L1","29842",0.086019,0.008396,0,0.07294,0
"4350","ENSG00000115128","SF3B6","51639",57.698385,95.177937,77.571632,156.011838,122.636836
"4351","ENSG00000115129","TP53I3","9540",0.495488,2.191882,4.081606,3.04361,2.105996
"4352","ENSG00000115137","DNAJC27","51277",9.493073,8.224493,13.970302,2.903914,4.210942
"4353","ENSG00000115138","POMC","5443",0.664277,1.099234,1.753657,2.443339,1.571242
"4354","ENSG00000115145","STAM2","10254",13.868358,15.566629,18.397983,12.493249,13.797828
"4355","ENSG00000115155","OTOF","9381",2.074881,3.540174,5.348351,2.293654,4.053791
"4356","ENSG00000115159","GPD2","2820",8.019388,6.699481,7.999122,11.286347,6.794051
"4357","ENSG00000115163","CENPA","1058",8.022862,12.639876,8.544486,53.297891,21.159388
"4358","ENSG00000115165","CYTIP","9595",105.507387,112.833538,167.255861,208.400226,163.227423
"4359","ENSG00000115170","ACVR1","90",9.303247,13.692449,10.252362,7.340665,12.205961
"4360","ENSG00000115183","TANC1","85461",0.105432,0.018536,0.225482,0.035141,0.016579
"4361","ENSG00000115194","SLC30A3","7781",0.054116,0,0.236357,0.151894,0.174936
"4362","ENSG00000115204","MPV17","4358",86.752493,91.685834,99.822056,71.332938,82.779253
"4363","ENSG00000115207","GTF3C2","2976",36.625065,40.053639,49.02576,35.904809,41.094082
"4364","ENSG00000115211","EIF2B4","8890",32.588048,35.855155,40.431236,30.327609,34.652244
"4365","ENSG00000115216","NRBP1","29959",92.444702,105.339449,88.011485,97.926051,112.130391
"4368","ENSG00000115232","ITGA4","3676",91.828739,147.669258,85.946021,222.623683,139.207806
"4369","ENSG00000115233","PSMD14","10213",20.821959,24.489534,25.514124,82.663986,51.209425
"4370","ENSG00000115234","SNX17","9784",87.146335,96.476842,96.59868,108.537848,122.745526
"4372","ENSG00000115241","PPM1G","5496",62.310911,73.365401,60.053103,133.962156,90.923613
"4374","ENSG00000115255","REEP6","92840",1.909765,2.027033,3.058521,0.494918,1.016383
"4375","ENSG00000115257","PCSK4","54760",10.149583,0.930482,10.048663,0.404775,0.367149
"4377","ENSG00000115266","APC2","10297",0.026184,0.287581,0.104536,0.155326,0.164083
"4378","ENSG00000115267","IFIH1","64135",19.034651,15.938125,39.411675,19.142857,20.192095
"4379","ENSG00000115268","RPS15","6209",1701.999716,1719.801606,1633.236067,1805.218657,1847.96272
"4380","ENSG00000115271","GCA","25801",4.431826,1.676606,3.063728,10.391225,3.109978
"4381","ENSG00000115274","INO80B","83444",48.961329,70.635204,83.715859,28.147199,41.901492
"4382","ENSG00000115275","MOGS","7841",104.922776,87.018682,153.706122,44.394767,81.256131
"4383","ENSG00000115282","TTC31","64427",41.889415,57.161905,31.885934,28.053981,49.860923
"4384","ENSG00000115286","NDUFS7","374291",55.536867,59.842183,61.390337,70.657389,69.985666
"4385","ENSG00000115289","PCGF1","84759",17.276968,25.499028,20.657157,14.769559,35.254332
"4387","ENSG00000115295","CLIP4","79745",56.183157,46.217399,61.409071,26.579277,36.737399
"4388","ENSG00000115297","TLX2","3196",1.573808,2.454202,0.12531,0.188908,0.144561
"4389","ENSG00000115306","SPTBN1","6711",46.589966,37.04619,36.168875,38.985875,25.636153
"4390","ENSG00000115307","AUP1","550",121.867748,131.353413,105.940304,109.769832,127.13142
"4391","ENSG00000115310","RTN4","57142",82.821037,80.359367,91.226217,92.396239,100.930029
"4392","ENSG00000115317","HTRA2","27429",57.636215,46.073734,51.718743,46.128207,52.67388
"4393","ENSG00000115318","LOXL3","84695",2.027934,0.294277,0.855784,0.723511,0.459818
"4394","ENSG00000115325","DOK1","1796",33.229175,35.999983,30.20017,45.633865,39.017146
"4395","ENSG00000115339","GALNT3","2591",24.543948,25.920066,30.052399,19.518419,20.207974
"4396","ENSG00000115350","POLE4","56655",18.608476,31.289045,27.404574,61.210467,55.123844
"4398","ENSG00000115355","CCDC88A","55704",14.113493,4.682924,10.5985,7.396932,3.241113
"4400","ENSG00000115363","EVA1A","84141",0.43553,0.706339,0.25049,0.882561,0.255412
"4401","ENSG00000115364","MRPL19","9801",17.120117,15.807096,16.116222,31.788705,28.532928
"4402","ENSG00000115365","LANCL1","10314",26.956872,31.337646,26.298751,26.864971,33.755662
"4403","ENSG00000115368","WDR75","84128",20.024946,19.801781,28.05255,19.737429,26.02677
"4406","ENSG00000115392","FANCL","55120",3.42179,4.348075,6.919819,15.363528,8.932365
"4407","ENSG00000115414","FN1","2335",0.685358,0.800962,3.800148,0.071479,2.596014
"4408","ENSG00000115415","STAT1","6772",67.849232,149.137061,201.703423,194.068787,258.023184
"4409","ENSG00000115419","GLS","2744",104.20175,108.101586,149.471312,101.590117,116.221305
"4410","ENSG00000115421","PAPOLG","64895",21.5587,20.887401,22.586544,11.543483,14.887789
"4411","ENSG00000115423","DNAH6","1768",0.167026,0.042786,0.08927,0.053107,0.060152
"4412","ENSG00000115425","PECR","55825",18.441978,27.781451,26.088964,20.545351,23.568061
"4413","ENSG00000115446","UNC50","25972",43.581101,39.538608,43.994295,36.351659,37.107094
"4414","ENSG00000115457","IGFBP2","3485",0.521932,0.348614,0.902317,0.243917,0.301842
"4415","ENSG00000115459","ELMOD3","84173",29.884388,32.894148,28.152662,14.146078,24.56519
"4417","ENSG00000115464","USP34","9736",72.626794,68.787106,87.95788,44.444662,48.268649
"4418","ENSG00000115468","EFHD1","80303",0.344771,0.265564,0.50224,0.15197,0.457304
"4419","ENSG00000115474","KCNJ13","3769",0.374636,0.248145,0,0.188276,0.161476
"4420","ENSG00000115484","CCT4","10575",50.737162,54.270583,78.34263,117.789233,80.636656
"4421","ENSG00000115486","GGCX","2677",14.28715,15.911209,28.216414,13.423017,21.845101
"4423","ENSG00000115504","EHBP1","23301",11.092565,9.864224,16.36413,13.669147,11.371924
"4424","ENSG00000115507","OTX1","5013",0.132567,0,0.08555,0.051394,0.315952
"4425","ENSG00000115514","TXNDC9","10190",22.77472,25.139903,24.497476,42.059276,35.794783
"4426","ENSG00000115520","COQ10B","80219",21.331011,20.463534,21.144941,25.766013,33.493638
"4427","ENSG00000115523","GNLY","10578",3548.147875,3793.067896,813.790303,1203.79106,1799.886181
"4428","ENSG00000115524","SF3B1","23451",466.177376,498.323909,398.377714,197.799715,310.440516
"4429","ENSG00000115525","ST3GAL5","8869",59.773714,42.532885,54.320581,34.109119,33.783479
"4430","ENSG00000115526","CHST10","9486",5.942547,3.456461,4.337861,4.968044,4.914934
"4431","ENSG00000115539","PDCL3","79031",18.700091,16.15907,16.736987,39.560422,23.783181
"4432","ENSG00000115540","MOB4","25843",22.932282,29.163383,23.910145,32.951438,31.239203
"4433","ENSG00000115541","HSPE1","3336",36.511917,42.151574,66.536166,132.053817,75.552291
"4434","ENSG00000115548","KDM3A","55818",57.83292,60.11579,69.143097,25.149373,36.188989
"4435","ENSG00000115556","PLCD4","84812",0,0.050506,0.144112,0.035488,0.027365
"4436","ENSG00000115561","CHMP3","51652",47.627707,66.012429,50.141752,52.537163,63.364694
"4437","ENSG00000115568","ZNF142","7701",35.450758,27.75978,22.566129,20.163706,20.893527
"4444","ENSG00000115602","IL1RL1","9173",0.138598,0,0.721153,0.356293,0.19639
"4445","ENSG00000115604","IL18R1","8809",54.02552,38.573967,41.19012,15.309921,25.628819
"4446","ENSG00000115607","IL18RAP","8807",49.540704,52.318476,93.243256,35.566986,50.2907
"4448","ENSG00000115641","FHL2","2274",2.548348,2.71215,2.173343,4.54792,3.271369
"4450","ENSG00000115649","CNPPD1","27013",91.853763,96.007184,78.968063,71.365923,82.578362
"4451","ENSG00000115652","UXS1","80146",40.01853,51.106157,36.07376,37.383885,50.627599
"4452","ENSG00000115657","ABCB6","10058",15.423297,16.448481,14.53142,16.064565,16.748157
"4453","ENSG00000115661","STK16","8576",34.983164,28.83797,30.565591,33.209306,33.392426
"4455","ENSG00000115677","HDLBP","3069",143.88679,175.470482,191.721328,93.898127,100.172868
"4456","ENSG00000115685","PPP1R7","5510",82.770463,135.746977,70.110254,101.059623,87.396035
"4457","ENSG00000115687","PASK","23178",134.416554,184.714831,93.552478,16.574038,25.922476
"4458","ENSG00000115694","STK25","10494",146.573324,137.579933,172.103389,68.809379,115.67362
"4460","ENSG00000115718","PROC","5624",0.507824,0,0.29261,0,0.089607
"4461","ENSG00000115738","ID2","3398",378.859995,410.789163,453.558453,546.027043,845.012821
"4462","ENSG00000115750","TAF1B","9014",14.050046,16.686705,13.284251,33.232161,23.436355
"4463","ENSG00000115756","HPCAL1","3241",47.135577,49.726848,66.911476,24.695488,33.579055
"4464","ENSG00000115758","ODC1","4953",36.023732,30.127285,31.276847,33.718333,18.834846
"4465","ENSG00000115760","BIRC6","57448",72.199585,65.093723,84.07529,31.524243,45.401005
"4466","ENSG00000115761","NOL10","79954",9.636899,14.02922,11.682305,18.207741,16.402856
"4467","ENSG00000115762","PLEKHB2","55041",40.967975,42.723644,58.038771,53.152123,55.384088
"4468","ENSG00000115806","GORASP2","26003",62.676775,77.705045,82.465205,65.31635,75.653443
"4469","ENSG00000115808","STRN","6801",16.127867,16.842409,16.298192,17.356398,16.576334
"4470","ENSG00000115816","CEBPZ","10153",28.071275,27.139448,38.157508,31.824499,32.622248
"4471","ENSG00000115825","PRKD3","23683",25.22299,16.369745,49.031114,15.532926,14.408348
"4472","ENSG00000115827","DCAF17","80067",14.771439,11.321209,16.276358,8.617901,14.406926
"4473","ENSG00000115828","QPCT","25797",2.370124,3.230558,3.828262,0.88971,0.733318
"4474","ENSG00000115839","RAB3GAP1","22930",34.045395,28.505119,36.375304,9.056092,14.285016
"4475","ENSG00000115840","SLC25A12","8604",17.327886,19.354131,16.686255,24.557708,21.211034
"4476","ENSG00000115841","RMDN2","151393",3.587001,2.290356,1.25966,1.043261,1.0542
"4478","ENSG00000115850","LCT","3938",0.014338,0.050394,0,0,0.067618
"4479","ENSG00000115866","DARS1","1615",50.493528,59.162921,45.736686,62.268342,51.656603
"4480","ENSG00000115875","SRSF7","6432",157.641002,151.688983,141.17333,191.688665,150.160992
"4481","ENSG00000115884","SDC1","6382",1.67241,1.376073,2.285228,0.017544,0.435755
"4482","ENSG00000115896","PLCL1","5334",5.098859,2.446158,4.759218,2.902735,0.712957
"4483","ENSG00000115902","SLC1A4","6509",131.891471,154.845849,50.433591,55.757135,109.364816
"4484","ENSG00000115904","SOS1","6654",190.000824,220.760527,166.726843,137.098195,342.876489
"4485","ENSG00000115919","KYNU","8942",1.649328,0.678314,10.40142,0.430974,0.283298
"4486","ENSG00000115935","WIPF1","7456",730.926308,859.570772,599.552597,610.077168,574.073855
"4487","ENSG00000115942","ORC2","4999",23.498549,26.621599,22.486205,17.691531,26.162862
"4488","ENSG00000115944","COX7A2L","9167",88.508781,108.627908,127.927422,122.79146,122.802742
"4489","ENSG00000115946","PNO1","56902",4.167301,6.138867,4.730465,11.695853,9.80562
"4490","ENSG00000115947","ORC4","5000",18.997824,25.233888,33.965236,18.604775,14.230231
"4491","ENSG00000115956","PLEK","5341",47.393313,34.028756,24.605585,152.91024,71.725128
"4492","ENSG00000115963","RND3","390",0.285573,0.731396,5.033237,0,0
"4493","ENSG00000115966","ATF2","1386",31.53551,35.106082,31.268219,34.23045,33.925755
"4494","ENSG00000115970","THADA","63892",9.443789,12.422892,9.166307,8.55645,11.7466
"4495","ENSG00000115977","AAK1","22848",113.499895,84.234798,93.428421,48.966685,60.112988
"4496","ENSG00000115993","TRAK2","66008",20.450265,27.981486,23.25391,22.861275,22.639958
"4497","ENSG00000115998","C2orf42","54980",19.949104,18.925063,11.182023,12.903804,15.610041
"4498","ENSG00000116001","TIA1","7072",178.503573,194.781688,198.075939,74.405851,107.275614
"4499","ENSG00000116005","PCYOX1","51449",20.332519,16.823488,21.496196,10.028014,14.586088
"4501","ENSG00000116016","EPAS1","2034",28.103299,7.970446,23.853859,10.781711,4.238094
"4502","ENSG00000116017","ARID3A","1820",23.349403,20.647918,37.752408,10.989028,11.231631
"4503","ENSG00000116030","SUMO1","7341",74.007457,92.107772,84.134396,130.584132,115.47504
"4505","ENSG00000116032","GRIN3B","116444",4.909237,0.652661,12.790245,0.016766,0.179589
"4508","ENSG00000116044","NFE2L2","4780",43.245214,41.016407,47.708839,36.997366,45.018593
"4509","ENSG00000116062","MSH6","2956",20.257661,18.169223,31.216912,47.95049,36.742482
"4510","ENSG00000116095","PLEKHA3","65977",12.495964,16.279345,16.914025,18.33241,16.97658
"4511","ENSG00000116096","SPR","6697",0.70497,0.186502,1.529975,0.66353,0.33331
"4512","ENSG00000116106","EPHA4","2043",23.087041,15.568094,22.301339,3.127129,3.410464
"4513","ENSG00000116117","PARD3B","117583",0.048071,0.181639,0.092603,0.127993,0.200337
"4514","ENSG00000116120","FARSB","10056",2.856762,5.43936,3.861164,16.047693,10.470499
"4515","ENSG00000116127","ALMS1","7840",6.929357,7.111155,10.25269,4.436113,9.321819
"4516","ENSG00000116128","BCL9","607",4.299418,2.683941,9.478519,18.602723,19.187136
