"","Gene","SYMBOL","ENTREZID","KKU055","KKU055_V1","KKU055_V2"
"129","ENSG00000006210","CX3CL1","6376",1.667731,4.212965,4.758621
"130","ENSG00000006282","SPATA20","64847",25.675823,32.003775,28.494341
"131","ENSG00000006283","CACNA1G","8913",0.952339,1.853355,2.359615
"132","ENSG00000006327","TNFRSF12A","51330",65.114746,90.589661,85.441635
"133","ENSG00000006377","DLX6","1750",0.438522,0.032871,0.052794
"134","ENSG00000006432","MAP3K9","4293",3.914373,4.963686,4.303925
"135","ENSG00000006451","RALA","5898",36.368153,37.585053,35.997839
"136","ENSG00000006453","BAIAP2L1","55971",13.389518,24.554462,22.962896
"137","ENSG00000006459","KDM7A","80853",1.449057,3.264727,3.415312
"138","ENSG00000006468","ETV1","2115",11.153859,20.190958,21.180456
"140","ENSG00000006534","ALDH3B1","221",3.794611,2.940205,2.166611
"141","ENSG00000006555","TTC22","55001",0.100808,0.568508,0.355243
"142","ENSG00000006576","PHTF2","57157",21.654241,23.936067,28.581755
"144","ENSG00000006607","FARP2","9855",14.896169,21.121522,20.888165
"145","ENSG00000006611","USH1C","10083",0.135662,1.741046,2.430258
"146","ENSG00000006625","GGCT","79017",123.09619,104.105025,102.307618
"147","ENSG00000006634","DBF4","10926",57.030805,47.155784,41.281303
"148","ENSG00000006638","TBXA2R","6915",1.067383,1.746315,2.00633
"149","ENSG00000006652","IFRD1","3475",65.094156,52.513077,52.023086
"151","ENSG00000006695","COX10","1352",7.431798,5.183724,4.808026
"152","ENSG00000006704","GTF2IRD1","9569",17.703724,13.541413,12.379148
"153","ENSG00000006712","PAF1","54623",45.511586,34.816033,33.180524
"154","ENSG00000006715","VPS41","27072",35.162724,30.672346,31.007954
"155","ENSG00000006740","ARHGAP44","9912",1.467728,2.931789,2.457217
"156","ENSG00000006744","ELAC2","60528",36.19605,27.81035,24.041674
"157","ENSG00000006747","SCIN","85477",2.310352,17.05185,16.050211
"158","ENSG00000006756","ARSD","414",15.408141,5.84462,7.002896
"159","ENSG00000006757","PNPLA4","8228",12.67886,22.872708,18.122959
"161","ENSG00000006831","ADIPOR2","79602",47.583736,42.753664,44.352417
"162","ENSG00000006837","CDKL3","51265",3.792831,3.225176,1.616992
"165","ENSG00000007047","MARK4","57787",10.459039,26.906461,23.208632
"166","ENSG00000007062","PROM1","8842",11.827719,8.916424,10.766279
"167","ENSG00000007080","CCDC124","115098",109.994014,174.248048,158.775607
"169","ENSG00000007168","PAFAH1B1","5048",61.315293,46.756838,41.124388
"170","ENSG00000007171","NOS2","4843",0.251922,0.480576,0.67693
"171","ENSG00000007174","DNAH9","1770",0.392799,1.141183,0.499659
"172","ENSG00000007202","BLTP2","9703",68.446178,64.705665,62.49967
"175","ENSG00000007255","TRAPPC6A","79090",7.121714,10.736555,6.717277
"178","ENSG00000007312","CD79B","974",0,0.074205,0.053965
"179","ENSG00000007314","SCN4A","6329",0,0.689663,0.01436
"180","ENSG00000007341","ST7L","54879",17.849328,17.270473,18.153137
"182","ENSG00000007372","PAX6","5080",8.570588,20.226759,12.653055
"183","ENSG00000007376","RPUSD1","113000",31.083352,32.028657,33.820734
"184","ENSG00000007384","RHBDF1","64285",4.000085,10.747488,7.996847
"185","ENSG00000007392","LUC7L","55692",69.64553,46.450951,45.051185
"186","ENSG00000007402","CACNA2D2","9254",0.11324,0.109034,0.170781
"187","ENSG00000007516","BAIAP3","8938",0.461464,1.396591,0.388048
"188","ENSG00000007520","TSR3","115939",40.525997,34.666257,36.684995
"189","ENSG00000007541","PIGQ","9091",18.544061,28.522566,21.816356
"190","ENSG00000007545","CRAMP1","57585",11.523563,12.78484,11.402689
"191","ENSG00000007866","TEAD3","7005",2.095909,4.702691,4.345452
"193","ENSG00000007923","DNAJC11","55735",78.918205,60.830585,56.048775
"194","ENSG00000007933","FMO3","2328",0.349792,0,0.029513
"195","ENSG00000007944","MYLIP","29116",4.305925,5.02169,5.473848
"197","ENSG00000007968","E2F2","1870",12.238816,16.292765,13.678316
"198","ENSG00000008018","PSMB1","5689",254.602105,280.847833,271.183715
"199","ENSG00000008056","SYN1","6853",0.230628,0.372749,0.21626
"200","ENSG00000008083","JARID2","3720",4.762634,4.787228,4.442524
"201","ENSG00000008086","CDKL5","6792",0.951949,2.499415,3.005007
"203","ENSG00000008128","CDK11A","728642",58.503039,55.626089,53.024073
"204","ENSG00000008130","NADK","65220",67.163676,54.675285,45.065029
"205","ENSG00000008196","TFAP2B","7021",0.012202,0.01223,0.009821
"207","ENSG00000008226","DLEC1","9940",0.445378,0.32435,0.366846
"208","ENSG00000008256","CYTH3","9265",6.168233,8.574168,7.869668
"209","ENSG00000008277","ADAM22","53616",8.427034,5.051982,7.321471
"210","ENSG00000008282","SYPL1","6856",71.023404,53.016466,56.57782
"211","ENSG00000008283","CYB561","1534",25.6272,41.312274,36.62637
"212","ENSG00000008294","SPAG9","9043",72.136834,113.553008,112.739388
"213","ENSG00000008300","CELSR3","1951",17.575621,9.176475,8.25157
"214","ENSG00000008311","AASS","10157",12.705771,14.093,11.835691
"215","ENSG00000008323","PLEKHG6","55200",0,0.250579,0.251957
"216","ENSG00000008324","SS18L2","51188",62.443062,55.97434,53.920459
"217","ENSG00000008382","MPND","84954",11.43721,15.669577,15.524997
"218","ENSG00000008394","MGST1","4257",274.632932,174.875571,182.964178
"219","ENSG00000008405","CRY1","1407",14.367179,13.812019,13.851823
"221","ENSG00000008441","NFIX","4784",5.996017,9.629659,10.435174
"222","ENSG00000008513","ST3GAL1","6482",4.571265,11.241801,9.779303
"223","ENSG00000008516","MMP25","64386",0.142774,0.643538,0.319195
"224","ENSG00000008517","IL32","9235",0.791822,1.185146,0.864506
"225","ENSG00000008710","PKD1","5310",41.78692,50.6383,41.757302
"226","ENSG00000008735","MAPK8IP2","23542",1.488263,7.515044,7.332767
"227","ENSG00000008838","MED24","9862",38.110649,33.066908,27.351847
"228","ENSG00000008853","RHOBTB2","23221",16.251193,22.127428,19.668465
"229","ENSG00000008869","HEATR5B","54497",8.378548,7.89272,7.738776
"230","ENSG00000008952","SEC62","7095",46.676431,45.013569,47.435191
"231","ENSG00000008988","RPS20","6224",2061.939511,2099.927926,2006.166332
"232","ENSG00000009307","CSDE1","7812",454.717799,316.793611,327.074738
"233","ENSG00000009335","UBE3C","9690",72.085092,61.894029,73.235166
"234","ENSG00000009413","REV3L","5980",13.423709,9.817253,11.425478
"235","ENSG00000009694","TENM1","10178",0.005338,0.005351,0.021485
"237","ENSG00000009724","MASP2","10747",0.347372,0.313207,0.493519
"238","ENSG00000009765","IYD","389434",0.209797,0.071423,0.153721
"239","ENSG00000009780","FAM76A","199870",7.471094,8.567262,6.660828
"241","ENSG00000009830","POMT2","29954",29.852868,22.443038,19.804647
"242","ENSG00000009844","VTA1","51534",33.938464,36.501707,35.912113
"243","ENSG00000009950","MLXIPL","51085",0.319788,2.852563,2.508272
"244","ENSG00000009954","BAZ1B","9031",76.316476,63.546214,62.701374
"245","ENSG00000010017","RANBP9","10048",14.099323,16.416869,15.759503
"246","ENSG00000010030","ETV7","51513",1.009258,2.817051,2.654958
"247","ENSG00000010072","SPRTN","83932",10.408733,16.465795,12.029704
"248","ENSG00000010165","METTL13","51603",43.626002,36.673932,35.709383
"249","ENSG00000010219","DYRK4","8798",27.090599,22.580657,23.280368
"250","ENSG00000010244","ZNF207","7756",127.434641,114.512761,116.621086
"251","ENSG00000010256","UQCRC1","7384",256.389906,200.597337,179.317039
"252","ENSG00000010270","STARD3NL","83930",81.651633,80.526266,72.828141
"253","ENSG00000010278","CD9","928",30.238247,83.500969,86.489396
"255","ENSG00000010292","NCAPD2","9918",95.351085,94.390405,102.723271
"256","ENSG00000010295","IFFO1","25900",0.377755,0.226009,0.065755
"257","ENSG00000010310","GIPR","2696",0.817157,7.23879,5.39476
"258","ENSG00000010318","PHF7","51533",4.687285,9.338773,7.368491
"259","ENSG00000010319","SEMA3G","56920",0.18844,0.188876,0.105004
"260","ENSG00000010322","NISCH","11188",52.289607,55.515697,46.014386
"261","ENSG00000010327","STAB1","23166",0.029211,0.059674,0.161727
"262","ENSG00000010361","FUZ","80199",16.228395,10.025063,11.792239
"263","ENSG00000010379","SLC6A13","6540",0,0.158672,0.127304
"264","ENSG00000010404","IDS","3423",58.55474,67.23324,70.874319
"265","ENSG00000010438","PRSS3","5646",0.50293,4.459082,9.712239
"266","ENSG00000010539","ZNF200","7752",7.485062,7.058251,7.225402
"268","ENSG00000010626","LRRC23","10233",6.085987,9.175636,9.69897
"269","ENSG00000010671","BTK","695",0,0.033791,0.948608
"270","ENSG00000010704","HFE","3077",6.916225,6.294327,6.03862
"271","ENSG00000010803","SCMH1","22955",22.142655,16.484332,19.307623
"272","ENSG00000010810","FYN","2534",23.249001,39.525708,42.347313
"273","ENSG00000010818","HIVEP2","3097",5.603604,5.873713,6.01894
"275","ENSG00000011007","ELOA","6924",74.21275,73.657342,77.797131
"276","ENSG00000011009","LYPLA2","11313",99.863517,132.542733,138.354203
"277","ENSG00000011021","CLCN6","1185",10.946792,12.487867,11.156618
"278","ENSG00000011028","MRC2","9902",28.601794,31.584822,28.310781
"279","ENSG00000011052","NME1-NME2","654364",6.819952,4.229036,6.858744
"281","ENSG00000011105","TSPAN9","10867",6.622255,10.405974,9.883984
"282","ENSG00000011114","BTBD7","55727",8.990917,8.190993,7.389856
"283","ENSG00000011132","APBA3","9546",10.986513,16.808361,16.005713
"284","ENSG00000011143","MKS1","54903",18.607996,14.91093,16.024293
"285","ENSG00000011198","ABHD5","51099",21.348531,14.803985,16.820269
"286","ENSG00000011201","ANOS1","3730",0.370694,1.755103,1.082133
"287","ENSG00000011243","AKAP8L","26993",32.880292,31.420074,29.936419
"288","ENSG00000011258","MBTD1","54799",10.785662,12.028321,10.49009
"289","ENSG00000011260","UTP18","51096",88.660207,66.686468,67.586721
"290","ENSG00000011275","RNF216","54476",25.498882,26.157174,22.029893
"291","ENSG00000011295","TTC19","54902",30.089377,20.967513,22.603105
"292","ENSG00000011304","PTBP1","5725",239.851333,194.085769,197.470536
"293","ENSG00000011332","DPF1","8193",5.089609,16.467179,13.915439
"294","ENSG00000011347","SYT7","9066",0.292741,2.56393,2.016068
"295","ENSG00000011376","LARS2","23395",33.200034,23.060283,24.779884
"296","ENSG00000011405","PIK3C2A","5286",38.15601,39.210149,32.246454
"297","ENSG00000011422","PLAUR","5329",7.893506,15.592533,12.500887
"298","ENSG00000011426","ANLN","54443",66.857662,72.571558,72.878197
"299","ENSG00000011451","WIZ","58525",29.470772,25.21769,22.760772
"300","ENSG00000011454","RABGAP1","23637",17.373682,14.584579,12.217572
"301","ENSG00000011465","DCN","1634",1.44068,4.977292,2.865816
"302","ENSG00000011478","QPCTL","54814",8.091812,12.749898,10.635216
"303","ENSG00000011485","PPP5C","5536",68.526517,45.133153,50.437933
"304","ENSG00000011523","CEP68","23177",5.005057,5.991854,5.084239
"305","ENSG00000011566","MAP4K3","8491",68.314023,76.883914,61.168927
"306","ENSG00000011590","ZBTB32","27033",0,0.045514,0.036551
"308","ENSG00000011638","LDAF1","57146",5.481369,10.816669,12.452481
"310","ENSG00000012048","BRCA1","672",22.620098,18.492257,17.490365
"311","ENSG00000012061","ERCC1","2067",65.701867,126.318435,123.130089
"313","ENSG00000012171","SEMA3B","7869",8.096132,5.910037,4.9565
"314","ENSG00000012174","MBTPS2","51360",27.545027,31.733743,31.6191
"315","ENSG00000012211","PRICKLE3","4007",28.768413,45.286089,36.202439
"317","ENSG00000012232","EXTL3","2137",18.201481,17.69987,19.110281
"319","ENSG00000012660","ELOVL5","60481",110.37837,123.513856,117.944923
"322","ENSG00000012822","CALCOCO1","57658",10.888609,15.649367,10.952593
"324","ENSG00000012983","MAP4K5","11183",33.231705,35.855655,32.639735
"325","ENSG00000013016","EHD3","30845",3.01146,5.543934,5.527806
"326","ENSG00000013275","PSMC4","5704",106.814648,119.035333,112.777014
"327","ENSG00000013288","MAN2B2","23324",9.534358,9.273886,8.153523
"328","ENSG00000013293","SLC7A14","57709",0.034197,0.05049,0.011012
"329","ENSG00000013297","CLDN11","5010",0.909866,1.800582,1.407079
"330","ENSG00000013306","SLC25A39","51629",127.305779,187.243303,170.428074
"331","ENSG00000013364","MVP","9961",8.170856,24.243515,22.737646
"332","ENSG00000013374","NUB1","51667",50.705611,46.789221,48.158955
"333","ENSG00000013375","PGM3","5238",14.5464,15.415569,15.857922
"334","ENSG00000013392","RWDD2A","112611",1.951366,2.628821,2.064465
"335","ENSG00000013441","CLK1","1195",20.134557,16.536146,15.826884
"336","ENSG00000013503","POLR3B","55703",6.047102,7.083301,4.883592
"337","ENSG00000013523","ANGEL1","23357",9.126564,8.838689,10.32683
"338","ENSG00000013561","RNF14","9604",55.445843,52.747372,56.03099
"339","ENSG00000013563","DNASE1L1","1774",13.644326,9.701976,8.332222
"340","ENSG00000013573","DDX11","1663",75.767112,70.318062,57.851847
"341","ENSG00000013583","HEBP1","50865",38.792707,53.094834,56.955035
"342","ENSG00000013588","GPRC5A","9052",0.18098,2.657329,1.662608
"343","ENSG00000013619","MAMLD1","10046",5.084897,5.560842,6.694516
"344","ENSG00000013725","CD6","923",0,0.048723,0.162586
"345","ENSG00000013810","TACC3","10460",120.05676,132.78815,125.758887
"346","ENSG00000014123","UFL1","23376",13.396442,12.406899,12.350828
"347","ENSG00000014138","POLA2","23649",55.524008,55.161536,38.636096
"349","ENSG00000014216","CAPN1","823",83.488178,93.782767,83.928645
"350","ENSG00000014257","ACP3","55",0.067936,0,0.037725
"351","ENSG00000014641","MDH1","4190",165.776061,229.175085,210.724127
"352","ENSG00000014824","SLC30A9","10463",65.031162,59.996494,60.419549
"353","ENSG00000014914","MTMR11","10903",9.431604,15.312321,11.617399
"354","ENSG00000014919","COX15","1355",73.84871,69.632678,66.152515
"355","ENSG00000015133","CCDC88C","440193",8.523005,9.549633,7.639794
"356","ENSG00000015153","YAF2","10138",11.515569,15.157097,12.872941
"357","ENSG00000015171","ZMYND11","10771",38.698278,18.880568,17.413342
"358","ENSG00000015285","WAS","7454",4.664923,5.768664,5.573752
"360","ENSG00000015475","BID","637",49.436897,18.675688,26.768511
"362","ENSG00000015520","NPC1L1","29881",0.04418,0.052074,0.097574
"363","ENSG00000015532","XYLT2","64132",17.595225,19.969867,18.407095
"364","ENSG00000015568","RGPD5","84220",6.081548,10.215913,10.555551
"365","ENSG00000015592","STMN4","81551",0.536885,0,0.108362
"366","ENSG00000015676","NUDCD3","23386",49.299874,47.158177,41.552548
"367","ENSG00000016082","ISL1","3670",24.930992,31.609567,27.956349
"368","ENSG00000016391","CHDH","55349",8.334737,6.76969,6.08508
"369","ENSG00000016402","IL20RA","53832",0.427354,0.250517,0.452641
"372","ENSG00000016864","GLT8D1","55830",43.056439,43.103824,44.821136
"373","ENSG00000017260","ATP2C1","27032",44.948734,39.331989,36.865094
"375","ENSG00000017483","SLC38A5","92745",2.164963,0.309845,0.248827
"376","ENSG00000017797","RALBP1","10928",39.752484,39.557932,40.183784
"377","ENSG00000018189","RUFY3","22902",27.49923,35.116197,33.602219
"379","ENSG00000018280","SLC11A1","6556",0.056127,0.121786,0.600504
"380","ENSG00000018408","WWTR1","25937",44.011181,45.948338,51.243158
"381","ENSG00000018510","AGPS","8540",20.521568,22.070808,24.409997
"383","ENSG00000018610","STEEP1","63932",41.771569,38.187939,37.233692
"385","ENSG00000018699","TTC27","55622",15.970543,10.131709,11.592953
"386","ENSG00000018869","ZNF582","147948",0.130905,0.131171,0.117072
"388","ENSG00000019144","PHLDB1","23187",12.370049,9.092882,11.110221
"390","ENSG00000019186","CYP24A1","1591",0.044747,1.134051,0.288082
"391","ENSG00000019485","PRDM11","56981",10.637209,7.739111,8.169529
"392","ENSG00000019505","SYT13","57586",0.068849,0.703893,0.94207
"394","ENSG00000019582","CD74","972",26.901562,91.211506,88.392272
"396","ENSG00000019995","ZRANB1","54764",10.458848,9.539872,8.927832
"397","ENSG00000020129","NCDN","23154",41.21198,27.909422,31.459635
"398","ENSG00000020181","ADGRA2","25960",1.465927,1.854524,1.90818
"399","ENSG00000020219","CCT8L1P","155100",0,0.047397,0.114193
"400","ENSG00000020256","ZFP64","55734",18.830525,12.323838,12.504722
"401","ENSG00000020426","MNAT1","4331",48.370646,61.902803,64.681532
"402","ENSG00000020577","SAMD4A","23034",3.916769,4.73191,5.011594
"403","ENSG00000020633","RUNX3","864",15.489646,30.351401,23.15711
"404","ENSG00000020922","MRE11","4361",11.78347,13.308795,13.014782
"405","ENSG00000021300","PLEKHB1","58473",5.28849,16.283382,17.608588
"406","ENSG00000021355","SERPINB1","1992",12.563532,20.290807,17.563624
"407","ENSG00000021461","CYP3A43","64816",0,0.126725,0.033923
"409","ENSG00000021574","SPAST","6683",15.576156,10.711423,11.714239
"410","ENSG00000021645","NRXN3","9369",0.47019,0.097628,0.121183
"411","ENSG00000021762","OSBPL5","114879",7.693678,12.88424,11.799037
"412","ENSG00000021776","AQR","9716",17.848789,14.619385,13.011829
"413","ENSG00000021826","CPS1","1373",7.735107,10.790052,8.212235
"415","ENSG00000022267","FHL1","2273",21.007131,38.393866,36.983453
"416","ENSG00000022277","RTF2","51507",101.561969,100.129132,99.381312
"419","ENSG00000022567","SLC45A4","57210",5.46987,7.952438,7.116086
"420","ENSG00000022840","RNF10","9921",127.990193,112.256305,122.154283
"421","ENSG00000022976","ZNF839","55778",12.186961,13.855504,13.776412
"422","ENSG00000023041","ZDHHC6","64429",49.056787,48.095269,45.389216
"423","ENSG00000023171","GRAMD1B","57476",1.007959,2.098681,2.71053
"424","ENSG00000023228","NDUFS1","4719",76.036331,68.747584,75.166907
"425","ENSG00000023287","RB1CC1","9821",28.204667,34.53951,39.353212
"426","ENSG00000023318","ERP44","23071",13.056263,21.27322,21.90103
"427","ENSG00000023330","ALAS1","211",83.522857,87.406582,77.935367
"428","ENSG00000023445","BIRC3","330",26.753831,51.40944,49.989194
"429","ENSG00000023516","AKAP11","11215",13.582082,14.384609,13.64913
"430","ENSG00000023572","GLRX2","51022",54.513966,73.888627,66.337131
"431","ENSG00000023608","SNAPC1","6617",10.335352,13.499174,12.440672
"432","ENSG00000023697","DERA","51071",42.382522,38.405911,32.211805
"433","ENSG00000023734","STRAP","11171",246.492007,249.388283,247.28492
"434","ENSG00000023839","ABCC2","1244",5.344686,7.771221,6.270645
"435","ENSG00000023892","DEF6","50619",0.939066,1.040247,1.077912
"436","ENSG00000023902","PLEKHO1","51177",19.098652,24.813852,32.416309
"437","ENSG00000023909","GCLM","2730",28.665393,33.783095,31.028276
"438","ENSG00000024048","UBR2","23304",7.981756,7.157657,6.888681
"439","ENSG00000024422","EHD2","30846",2.222738,4.554684,4.397652
"440","ENSG00000024526","DEPDC1","55635",46.600172,49.33585,50.104967
"441","ENSG00000024862","CCDC28A","25901",6.276348,6.15772,5.144385
"442","ENSG00000025039","RRAGD","58528",4.624652,20.618132,16.566819
"443","ENSG00000025156","HSF2","3298",21.686638,20.29385,27.208401
"444","ENSG00000025293","PHF20","51230",19.304705,20.329824,14.933943
"445","ENSG00000025423","HSD17B6","8630",0.267002,0.267371,1.20761
"446","ENSG00000025434","NR1H3","10062",5.316156,4.514365,6.580927
"447","ENSG00000025708","TYMP","1890",0.057015,1.76154,2.1369
"448","ENSG00000025770","NCAPH2","29781",37.755357,34.091689,32.460781
"449","ENSG00000025772","TOMM34","10953",79.849448,80.959433,75.996479
"450","ENSG00000025796","SEC63","11231",43.726956,36.965391,34.422752
"451","ENSG00000025800","KPNA6","23633",38.790971,38.312858,42.756322
"452","ENSG00000026025","VIM","7431",595.402684,691.456232,665.072761
"453","ENSG00000026036","RTEL1-TNFRSF6B","100533107",3.087248,3.936395,3.0828
"454","ENSG00000026103","FAS","355",18.469565,53.377322,57.272855
"455","ENSG00000026297","RNASET2","8635",10.855603,15.680823,13.20549
"456","ENSG00000026508","CD44","960",23.661619,32.641845,34.332425
"457","ENSG00000026559","KCNG1","3755",4.881739,16.755187,14.723693
"458","ENSG00000026652","AGPAT4","56895",2.074694,2.708428,2.711711
"460","ENSG00000026950","BTN3A1","11119",2.893418,6.923319,5.152025
"461","ENSG00000027001","MIPEP","4285",27.837482,39.120632,33.970001
"462","ENSG00000027075","PRKCH","5583",5.335778,6.945839,6.736249
"463","ENSG00000027644","INSRR","3645",0,0.181014,0.089451
"464","ENSG00000027697","IFNGR1","3459",17.582987,26.083441,26.983929
"465","ENSG00000027847","B4GALT7","11285",13.638735,13.630399,13.794492
"466","ENSG00000027869","SH2D2A","9047",2.336034,2.913983,2.719603
"467","ENSG00000028116","VRK2","7444",22.384374,12.074759,13.773451
"468","ENSG00000028137","TNFRSF1B","7133",0.020219,1.055979,0.146446
"469","ENSG00000028203","VEZT","55591",60.312512,50.039658,41.685419
"470","ENSG00000028277","POU2F2","5452",0.020264,0.020313,0.032624
"471","ENSG00000028310","BRD9","65980",53.879975,47.642316,41.854921
"472","ENSG00000028528","SNX1","6642",54.8724,69.551986,64.510891
"473","ENSG00000028839","TBPL1","9519",33.72036,44.77362,43.772887
"474","ENSG00000029153","BMAL2","56938",8.155519,11.809665,10.868152
"475","ENSG00000029363","BCLAF1","9774",134.057811,69.661699,85.844152
"476","ENSG00000029364","SLC39A9","55334",18.202359,19.659113,20.403455
"477","ENSG00000029534","ANK1","286",1.868826,5.640389,5.718002
"479","ENSG00000029639","TFB1M","51106",12.417492,15.885265,13.458712
"480","ENSG00000029725","RABEP1","9135",40.283237,59.223689,49.72445
"481","ENSG00000029993","HMGB3","3149",175.808573,101.429476,108.082739
"482","ENSG00000030066","NUP160","23279",53.611518,38.000704,38.864599
"483","ENSG00000030110","BAK1","578",15.99528,20.007621,19.00463
"484","ENSG00000030304","MUSK","4593",0.031228,0.093864,0.210526
"485","ENSG00000030419","IKZF2","22807",3.444682,7.801801,4.443515
"486","ENSG00000030582","GRN","2896",56.392041,88.280285,85.032299
"487","ENSG00000031003","FAM13B","51306",13.152801,12.243839,13.197585
"488","ENSG00000031081","ARHGAP31","57514",6.280289,7.085662,8.544377
"489","ENSG00000031691","CENPQ","55166",7.225322,5.14305,4.788219
"490","ENSG00000031698","SARS1","6301",167.098908,145.13156,144.085839
"491","ENSG00000031823","RANBP3","8498",40.68703,45.021,36.86399
"492","ENSG00000032219","ARID4A","5926",6.659142,7.888562,6.810773
"493","ENSG00000032389","EIPR1","7260",27.941247,26.530814,26.305116
"494","ENSG00000032444","PNPLA6","10908",69.052134,65.007537,61.836451
"495","ENSG00000032742","IFT88","8100",7.397882,11.22509,12.123257
"496","ENSG00000033011","ALG1","56052",21.741742,16.049566,18.370586
"497","ENSG00000033030","ZCCHC8","55596",16.443394,16.472103,15.886217
"498","ENSG00000033050","ABCF2","10061",73.944949,79.035919,74.206508
"499","ENSG00000033100","CHPF2","54480",17.499535,25.029415,21.967273
"500","ENSG00000033122","LRRC7","57554",0.117292,0.258378,0.248234
"501","ENSG00000033170","FUT8","2530",24.901392,16.94654,16.898197
"502","ENSG00000033178","UBA6","55236",66.756712,62.602118,63.707767
"503","ENSG00000033327","GAB2","9846",29.552662,27.529168,26.658509
"504","ENSG00000033627","ATP6V0A1","535",13.763324,22.268744,20.022026
"505","ENSG00000033800","PIAS1","8554",18.562848,26.111016,28.27027
"506","ENSG00000033867","SLC4A7","9497",78.37305,95.89969,99.645126
"508","ENSG00000034152","MAP2K3","5606",39.835448,55.017376,45.024766
"510","ENSG00000034510","TMSB10","9168",3911.91998,3883.368557,3876.087738
"511","ENSG00000034533","ASTE1","28990",3.072096,2.48871,3.097962
"512","ENSG00000034677","RNF19A","25897",21.074506,35.810203,33.218555
"513","ENSG00000034693","PEX3","8504",15.344608,16.196864,16.910808
"514","ENSG00000034713","GABARAPL2","11345",44.161238,63.160937,61.287083
"515","ENSG00000034971","MYOC","4653",0.219156,0.109773,0.05877
"516","ENSG00000035115","SH3YL1","26751",16.910401,7.894238,9.428562
"517","ENSG00000035141","FAM136A","84908",60.05146,34.003829,31.675373
"518","ENSG00000035403","VCL","7414",218.925535,270.967101,263.724114
"519","ENSG00000035499","DEPDC1B","55789",25.396139,19.571531,17.42392
"520","ENSG00000035664","DAPK2","23604",0.622361,0.507291,0.429158
"521","ENSG00000035681","NSMAF","8439",21.186321,14.791729,14.14119
"522","ENSG00000035687","ADSS2","159",38.093269,28.305675,29.723625
"524","ENSG00000035862","TIMP2","7077",54.972475,67.736769,69.351511
"525","ENSG00000035928","RFC1","5981",45.256255,38.175492,40.018502
"526","ENSG00000036054","TBC1D23","55773",15.006492,19.19676,16.386691
"527","ENSG00000036257","CUL3","8452",40.597238,36.518434,37.514152
"529","ENSG00000036473","OTC","5009",0.362509,0.101107,0.143352
"530","ENSG00000036530","CYP46A1","10858",0.042229,0.249848,0.273316
"531","ENSG00000036549","ZZZ3","26009",40.973149,24.584516,34.302445
"532","ENSG00000036565","SLC18A1","6570",0.204845,0.204886,0
"533","ENSG00000036672","USP2","9099",0.270951,1.196999,1.050885
"534","ENSG00000036828","CASR","846",0.687482,1.181459,1.00821
"535","ENSG00000037042","TUBG2","27175",8.058289,11.859804,11.049898
"536","ENSG00000037241","RPL26L1","51121",78.467519,88.081047,86.997422
"537","ENSG00000037280","FLT4","2324",0.069779,0.08355,0.18786
"538","ENSG00000037474","NSUN2","54888",101.560237,104.554431,100.025306
"539","ENSG00000037637","FBXO42","54455",16.055591,15.070413,14.915538
"540","ENSG00000037749","MFAP3","4238",12.394033,14.478402,13.166121
"541","ENSG00000037757","MRI1","84245",21.580578,25.365317,23.439873
"542","ENSG00000037897","METTL1","4234",36.971118,27.032809,26.629098
"543","ENSG00000037965","HOXC8","3224",0.781222,2.100477,2.017593
"544","ENSG00000038002","AGA","175",15.030077,7.984611,9.45909
"545","ENSG00000038210","PI4K2B","55300",18.598656,15.852619,16.120696
"546","ENSG00000038219","BOD1L1","259282",18.583398,16.967185,21.277778
"547","ENSG00000038274","MAT2B","27430",51.790425,36.939713,39.838032
"548","ENSG00000038295","TLL1","7092",11.824367,23.13448,20.161029
"549","ENSG00000038358","EDC4","23644",41.974718,32.412196,32.235289
"550","ENSG00000038382","TRIO","7204",61.457125,73.709455,63.053791
"552","ENSG00000038532","CLEC16A","23274",10.157172,14.920333,15.605307
"553","ENSG00000038945","MSR1","4481",9.087192,1.647918,6.823155
"554","ENSG00000039068","CDH1","999",0.411998,0.683909,0.572919
"555","ENSG00000039123","MTREX","23517",68.105342,49.891131,51.077737
"556","ENSG00000039139","DNAH5","1767",3.451903,4.61511,5.032225
"557","ENSG00000039319","ZFYVE16","9765",18.342158,18.519213,13.900032
"558","ENSG00000039523","RIPOR1","79567",16.596612,24.134467,20.196313
"560","ENSG00000039560","RAI14","26064",23.539438,26.571724,25.814108
"562","ENSG00000039650","PNKP","11284",39.300726,47.558303,41.054222
"563","ENSG00000039987","BEST2","54831",0,0.040714,0.032697
"564","ENSG00000040199","PHLPP2","23035",7.48876,6.403541,6.053235
"565","ENSG00000040275","SPDL1","54908",23.854583,23.15213,30.677676
"566","ENSG00000040341","STAU2","27067",66.430113,51.801653,58.093517
"567","ENSG00000040487","SLC66A1","54896",24.109899,21.985348,17.432419
"568","ENSG00000040531","CTNS","1497",7.364492,10.705695,8.154018
"569","ENSG00000040608","RTN4R","65078",3.280941,3.419639,3.171874
"570","ENSG00000040633","PHF23","79142",47.729824,46.928424,45.663276
"572","ENSG00000040933","INPP4A","3631",7.227142,8.781304,7.962017
"573","ENSG00000041353","RAB27B","5874",0.440888,0.403528,0.594073
"574","ENSG00000041357","PSMA4","5685",503.14555,519.361466,514.706719
"575","ENSG00000041515","MYO16","23026",0.713798,1.267936,1.538927
"576","ENSG00000041802","LSG1","55341",30.586559,27.496609,26.757416
